node_id,hub_name,in_degree,out_degree,betweenness,closeness,clustering,in_degree_norm,out_degree_norm,betweenness_norm,closeness_norm,clustering_norm,importance_score,is_critical,sla_breach_count,sla_breach_rate,breach_share_pct,total_trips
IND626123AAA,Sivakasi_Msstreet_DC (Tamil Nadu),1,1,2.790220092560901e-05,0.003735396597663456,0.0,0.2222222222222222,0.2127659574468085,0.001147466241543174,0.20285867182411715,0.0,0.6389943177346911,False,34,1.0,0.07124596622103013,34
IND303008AAB,Dudu_NrainaRD_D (Rajasthan),1,1,0.0,0.0037493513233004673,0.0,0.2222222222222222,0.2127659574468085,0.0,0.20361651293533,0.0,0.6386046926043607,False,8,0.8,0.016763756757889443,10
IND638401AAA,Sathyamangalam_Mlydpthr_D (Tamil Nadu),1,1,1.2276968407267965e-05,0.0036585365853658534,0.0,0.2222222222222222,0.2127659574468085,0.0005048851462789965,0.19868462507876491,0.0,0.6341776898940746,False,14,0.5833333333333334,0.029336574326306524,24
IND302006AAC,Jaipur_Central_D_10 (Rajasthan),1,1,0.0,0.0035963165754106523,0.0,0.2222222222222222,0.2127659574468085,0.0,0.19530563485633698,0.0,0.6302938145253677,False,23,1.0,0.04819580067893215,23
IND302006AAA,Jaipur (Rajasthan),1,1,0.0,0.0035963165754106523,0.0,0.2222222222222222,0.2127659574468085,0.0,0.19530563485633698,0.0,0.6302938145253677,False,26,0.896551724137931,0.05448220946314069,29
IND302020AAA,Jaipur_VarunCly_DC (Rajasthan),1,1,0.0,0.0035963165754106523,0.0,0.2222222222222222,0.2127659574468085,0.0,0.19530563485633698,0.0,0.6302938145253677,False,37,1.0,0.07753237500523867,37
IND302026AAA,Jaipur_Bhankrot_DC (Rajasthan),1,1,0.0,0.0035963165754106523,0.0,0.2222222222222222,0.2127659574468085,0.0,0.19530563485633698,0.0,0.6302938145253677,False,22,1.0,0.04610033108419597,22
IND277303AAC,Sikandarpur_Central_D_3 (Uttar Pradesh),1,1,1.4509144481316686e-05,0.003517823639774859,0.0,0.2222222222222222,0.2127659574468085,0.0005966824456024503,0.19104290872958166,0.0,0.6266277708442148,False,24,1.0,0.05029127027366833,24
IND322230AAA,Hindaun_MndwrRod_D (Rajasthan),1,1,2.7530171579934226e-05,0.003263324299909666,0.0,0.2222222222222222,0.2127659574468085,0.0011321666916559315,0.1772217797770465,0.0,0.6133421261377332,False,27,0.9,0.05657767905787687,30
IND627756AAA,Sankaran_Kovil_D (Tamil Nadu),1,1,2.0089584666438487e-05,0.0031303675712813467,0.0,0.2222222222222222,0.2127659574468085,0.0008261756939110851,0.17000128131739392,0.0,0.6058156366803357,False,34,1.0,0.07124596622103013,34
IND277211AAA,Sahatwar_PnchmDPP_D (Uttar Pradesh),1,1,0.0004207651899581839,0.00274390243902439,0.0,0.2222222222222222,0.2127659574468085,0.017303790922471064,0.14901346880907368,0.0,0.6013054394005755,False,11,1.0,0.023050165542097985,11
IND643001AAA,Ooty_Davisdle_D (Tamil Nadu),1,1,1.7113349901040193e-05,0.0030393996247654784,0.0,0.2222222222222222,0.2127659574468085,0.0007037792948131465,0.16506107314235854,0.0,0.6007530321062023,False,6,0.375,0.012572817568417083,16
IND277201AAA,Bariya_BgnprDPP_D (Uttar Pradesh),1,1,0.0008270212354350511,0.0022491003598560572,0.0,0.2222222222222222,0.2127659574468085,0.03401089939933967,0.12214218754842103,0.0,0.5911412666167913,False,12,1.0,0.025145635136834165,12
IND638452AAA,Gobicheti_Ward25_D (Tamil Nadu),1,1,1.1904939061593178e-05,0.002863202545068929,0.0,0.2222222222222222,0.2127659574468085,0.0004895855963917542,0.15549231527903343,0.0,0.5909700805444559,False,3,0.2,0.006286408784208541,15
IND221706AAA,Ratanpura_MubarDPP_D (Uttar Pradesh),1,1,0.0012332772809119184,0.0019054878048780487,0.0,0.2222222222222222,0.2127659574468085,0.05071800787620828,0.10348157556185673,0.0,0.5891877631070958,False,18,1.0,0.037718452705251246,18
