trip_uuid,source_center,destination_center,route_type,segment_osrm_time,segment_actual_time,baseline_pred_min,graph_pred_min,baseline_err_pct,graph_err_pct,graph_wins
trip-153825441039802456,IND572201AAB,IND577101AAA,FTL,84.0,184.0,161.43,180.0,12.266996632451596,2.171532048375693,True
trip-153808209113319480,IND573116AAA,IND571432AAB,FTL,43.0,74.0,75.73,74.45,2.3377083443306588,0.6080493710539917,True
trip-153816044577210012,IND573116AAA,IND571432AAB,FTL,44.0,87.0,84.74,80.79,2.597247595074533,7.140702154413754,False
trip-153825501956371899,IND573116AAA,IND571432AAB,FTL,43.0,71.0,72.67,73.41,2.350917332608935,3.3873253185845242,False
trip-153842713970572132,IND573116AAA,IND571432AAB,FTL,43.0,68.0,66.37,67.3,2.3941264433019303,1.0285518176822204,True
trip-153860193909598747,IND573116AAA,IND571432AAB,FTL,43.0,63.0,66.31,67.31,5.257706415085566,6.83392893671367,False
trip-153808212787214870,IND573134AAB,IND573201AAB,FTL,31.0,76.0,64.44,66.48,15.204238891601562,12.53184150902144,True
trip-153816053387149067,IND573134AAB,IND573201AAB,FTL,31.0,86.0,92.95,89.23,8.08012319165607,3.758474351517301,True
trip-153834519721733970,IND573134AAB,IND573201AAB,FTL,28.0,50.0,50.12,50.97,0.24886322021484375,1.946670664092352,False
trip-153842737815495661,IND573134AAB,IND573201AAB,FTL,31.0,81.0,87.69,82.29,8.253544936945408,1.5911114815618936,True
trip-153851526862672465,IND573134AAB,IND573201AAB,FTL,30.0,130.0,141.38,123.12,8.750234750600962,5.294219481297572,True
trip-153860203010589724,IND573134AAB,IND573201AAB,FTL,31.0,83.0,85.81,79.64,3.3886185611586974,4.046819885987614,False
trip-153808209113319480,IND573142AAA,IND573201AAB,FTL,37.0,66.0,68.47,66.93,3.747385198419744,1.4059358503294044,True
trip-153816044577210012,IND573142AAA,IND573201AAB,FTL,38.0,62.0,61.41,60.2,0.9480630197832662,2.9019636559921755,False
trip-153834535900863228,IND573142AAA,IND573201AAB,FTL,37.0,81.0,87.71,81.59,8.278656005859375,0.7326320680970478,True
trip-153842713970572132,IND573142AAA,IND573201AAB,FTL,40.0,104.0,101.78,93.52,2.1303617037259617,10.075074854481269,False
trip-153851521561931627,IND573142AAA,IND573201AAB,FTL,38.0,57.0,61.31,59.01,7.559257641173247,3.517754468531657,True
trip-153860193909598747,IND573142AAA,IND573201AAB,FTL,38.0,50.0,55.75,54.14,11.50177001953125,8.28423056954611,True
trip-153808212787214870,IND573201AAB,IND572201AAB,FTL,48.0,71.0,71.12,68.63,0.17019997180347712,3.3314667110582343,False
trip-153816053387149067,IND573201AAB,IND572201AAB,FTL,49.0,70.0,72.12,69.9,3.023616245814732,0.14716798307925877,True
trip-153825441039802456,IND573201AAB,IND572201AAB,FTL,49.0,83.0,79.2,77.59,4.583620737834149,6.515841666706229,False
trip-153834519721733970,IND573201AAB,IND572201AAB,FTL,48.0,80.0,75.73,75.1,5.341920852661133,6.11939002086757,False
trip-153842737815495661,IND573201AAB,IND572201AAB,FTL,48.0,71.0,70.6,68.69,0.5584824253136004,3.254415890626846,False
trip-153851526862672465,IND573201AAB,IND572201AAB,FTL,48.0,83.0,76.41,75.85,7.937254388648343,8.617338643765827,False
trip-153860203010589724,IND573201AAB,IND572201AAB,FTL,48.0,77.0,71.93,70.95,6.5822353610744715,7.8520861377691045,False
trip-153808209113319480,IND573201AAB,IND573116AAA,FTL,27.0,43.0,46.18,42.92,7.402730542559956,0.1947927128330339,True
trip-153816044577210012,IND573201AAB,IND573116AAA,FTL,26.0,54.0,58.56,54.16,8.445838645652488,0.2958616806105615,True
trip-153825501956371899,IND573201AAB,IND573116AAA,FTL,28.0,40.0,44.48,42.2,11.20783805847168,5.499135018319485,True
trip-153842713970572132,IND573201AAB,IND573116AAA,FTL,30.0,83.0,75.18,76.59,9.423340946794992,7.724463628767404,True
trip-153860193909598747,IND573201AAB,IND573116AAA,FTL,30.0,76.0,59.62,60.82,21.551332975688734,19.97389652005713,True
trip-153815875703022521,IND574104AAA,IND574216AAA,FTL,43.0,83.0,83.56,82.55,0.6750451513083584,0.5481231580553384,True
trip-153815875703022521,IND574216AAA,IND575004AAB,FTL,40.0,95.0,87.62,91.38,7.768908048930921,3.8073702374153355,True
trip-153808255955089010,IND577002AAA,IND581115AAC,Carting,33.0,53.0,60.68,65.63,14.489112710053064,23.821572240553383,False
trip-153816861529630762,IND577002AAA,IND581115AAC,Carting,27.0,71.0,59.38,69.09,16.370047985667913,2.6928756534166585,True
trip-153829085457862248,IND577002AAA,IND581115AAC,Carting,27.0,50.0,57.11,56.43,14.212562561035154,12.855930214764072,True
trip-153835369698642644,IND577002AAA,IND581115AAC,Carting,26.0,59.0,57.81,66.42,2.0174317440744174,12.57149237694942,False
trip-153842779667857033,IND577002AAA,IND581115AAC,Carting,26.0,50.0,48.96,53.74,2.0893783569335938,7.479559329952849,False
trip-153851371358804545,IND577002AAA,IND581115AAC,Carting,27.0,52.0,47.9,52.49,7.886138329139122,0.9340395455677134,True
trip-153859960080004284,IND577002AAA,IND581115AAC,Carting,26.0,65.0,67.6,75.57,3.993718073918269,16.25817633240742,False
trip-153834519721733970,IND577101AAA,IND577132AAD,FTL,21.0,48.0,47.19,45.21,1.6803741455078125,5.8207805224044975,False
trip-153860203010589724,IND577101AAA,IND577132AAD,FTL,25.0,57.0,55.86,53.73,2.0066043786835253,5.7425820483067564,False
trip-153834519721733970,IND577132AAD,IND573134AAB,FTL,29.0,30.0,36.56,30.76,21.881128946940105,2.534546972367184,True
trip-153842737815495661,IND577132AAD,IND573134AAB,FTL,31.0,50.0,40.53,43.09,18.94915008544922,13.817143808116356,True
trip-153851526862672465,IND577132AAD,IND573134AAB,FTL,29.0,47.0,45.82,44.76,2.515589937250665,4.756233461420049,False
trip-153860203010589724,IND577132AAD,IND573134AAB,FTL,24.0,45.0,44.78,47.12,0.4904683430989583,4.709612608620562,False
trip-153808209113319480,IND577598AAB,IND573142AAA,FTL,55.0,116.0,113.18,105.25,2.4318958150929415,9.267807847162514,False
trip-153816044577210012,IND577598AAB,IND573142AAA,FTL,53.0,97.0,92.52,91.39,4.614674676324904,5.78254309550413,False
trip-153834535900863228,IND577598AAB,IND573142AAA,FTL,57.0,101.0,101.16,102.3,0.15946189955909654,1.288270303226437,False
trip-153842713970572132,IND577598AAB,IND573142AAA,FTL,56.0,119.0,126.33,123.85,6.162428655544249,4.071444997420088,True
trip-153851521561931627,IND577598AAB,IND573142AAA,FTL,53.0,188.0,209.18,173.55,11.267154774767288,7.688686664110378,True
trip-153860193909598747,IND577598AAB,IND573142AAA,FTL,55.0,131.0,125.03,119.66,4.5584409291507635,8.660058133060641,False
trip-153811097971220054,IND580028AAA,IND421302AAG,FTL,453.0,1325.0,1070.9,992.67,19.177568543632077,25.081599473183978,False
trip-153845241686763467,IND580028AAA,IND421302AAG,FTL,471.0,703.0,750.33,698.5,6.73222982696924,0.6405394556135833,True
trip-153809887902469515,IND580028AAA,IND562132AAA,FTL,287.0,504.0,510.2,564.06,1.2308151002914185,11.917210178480136,False
trip-153815867781627654,IND580028AAA,IND562132AAA,FTL,278.0,500.0,513.22,513.05,2.6431884765625,2.6106920033207643,True
trip-153841693420377996,IND580028AAA,IND562132AAA,FTL,280.0,467.0,491.21,511.37,5.185210985596226,9.500051049642659,False
trip-153804402710475484,IND580028AAA,IND580002AAA,FTL,20.0,84.0,101.83,90.34,21.224439711797803,7.5449183069622965,True
trip-153812915492328657,IND580028AAA,IND580002AAA,FTL,21.0,84.0,102.48,86.15,22.005862281436013,2.565323039008878,True
trip-153830421521558419,IND580028AAA,IND580002AAA,FTL,21.0,69.0,75.88,69.3,9.967505413552988,0.4368227449730185,True
trip-153847407783999693,IND580028AAA,IND580002AAA,FTL,21.0,78.0,90.69,80.82,16.26933171198918,3.619840849058383,True
trip-153813255697122742,IND580028AAA,IND590016AAA,FTL,79.0,155.0,165.28,167.94,6.63082984185988,8.35073939217147,False
trip-153821533001196364,IND580028AAA,IND590016AAA,FTL,72.0,963.0,475.85,382.39,50.58657130224559,60.292223538109944,False
trip-153833109120775627,IND580028AAA,IND590016AAA,FTL,71.0,176.0,209.42,169.72,18.986710635098543,3.5682086100518102,True
trip-153838732175833942,IND580028AAA,IND590016AAA,FTL,72.0,148.0,159.66,148.66,7.879638671875,0.44793610242345033,True
trip-153847396655022971,IND580028AAA,IND590016AAA,FTL,72.0,154.0,165.17,160.65,7.25335455560065,4.31729362590962,True
trip-153856403804490843,IND580028AAA,IND590016AAA,FTL,71.0,177.0,216.39,182.05,22.254047286039018,2.85033867836522,True
trip-153821523062933057,IND580028AAA,IND591123AAC,FTL,93.0,169.0,187.44,166.74,10.91192121336446,1.3354646700800683,True
trip-153833102774531581,IND580028AAA,IND591123AAC,FTL,93.0,167.0,172.26,166.0,3.1502363924494756,0.5989808586208196,True
trip-153838715231470872,IND580028AAA,IND591123AAC,FTL,92.0,166.0,170.05,158.21,2.439338040639119,4.694118485143303,False
trip-153847391060200087,IND580028AAA,IND591123AAC,FTL,93.0,163.0,159.63,151.77,2.0650009436110044,6.886844774951431,False
trip-153857657012488227,IND580028AAA,IND591123AAC,FTL,91.0,161.0,174.79,157.23,8.562606906298525,2.339874689820013,True
trip-153829085457862248,IND581110AAE,IND577002AAA,Carting,55.0,371.0,449.94,309.96,21.276830791463105,16.45154611897239,True
trip-153842779667857033,IND581110AAE,IND577002AAA,Carting,55.0,165.0,149.79,150.17,9.21618837298769,8.988558449684177,True
trip-153808255955089010,IND581110AAE,IND581119AAB,Carting,41.0,84.0,85.23,81.88,1.4610744657970611,2.527576337754159,False
trip-153816861529630762,IND581110AAE,IND581119AAB,Carting,41.0,86.0,89.79,84.07,4.40622374068859,2.2419486743290347,True
trip-153835369698642644,IND581110AAE,IND581119AAB,Carting,40.0,74.0,76.35,72.61,3.180921399915541,1.8825908469619277,True
trip-153851371358804545,IND581110AAE,IND581119AAB,Carting,41.0,70.0,74.84,74.91,6.913670131138392,7.0140740944702875,False
trip-153859960080004284,IND581110AAE,IND581119AAB,Carting,41.0,64.0,64.43,64.98,0.6723284721374512,1.534989282925192,False
trip-153808255955089010,IND581115AAC,IND581110AAE,Carting,22.0,65.0,45.52,44.71,29.9653566800631,31.210288324910884,False
trip-153816861529630762,IND581115AAC,IND581110AAE,Carting,22.0,38.0,37.17,36.14,2.1730222200092517,4.903943178928945,False
trip-153829085457862248,IND581115AAC,IND581110AAE,Carting,23.0,63.0,54.06,50.12,14.198351663256448,20.451729290273803,False
trip-153835369698642644,IND581115AAC,IND581110AAE,Carting,24.0,36.0,40.54,39.9,12.599605984157986,10.826998357071124,True
trip-153842779667857033,IND581115AAC,IND581110AAE,Carting,22.0,32.0,34.1,32.66,6.571304798126221,2.0627947168469607,True
trip-153851371358804545,IND581115AAC,IND581110AAE,Carting,22.0,41.0,39.62,40.85,3.357184805521151,0.3704704538066732,True
trip-153859960080004284,IND581115AAC,IND581110AAE,Carting,24.0,44.0,47.56,47.03,8.09709375554865,6.893229570422771,True
trip-153808255955089010,IND581119AAB,IND577002AAA,Carting,50.0,75.0,74.34,79.28,0.8794759114583334,5.704100090276578,False
trip-153816861529630762,IND581119AAB,IND577002AAA,Carting,53.0,118.0,148.45,140.79,25.804086458885063,19.316228353052885,True
trip-153835369698642644,IND581119AAB,IND577002AAA,Carting,50.0,86.0,82.86,83.98,3.6484030790107194,2.343887769001697,True
trip-153851371358804545,IND581119AAB,IND577002AAA,Carting,53.0,176.0,220.32,213.01,25.180435180664062,21.02782561317608,True
trip-153812701364529949,IND582101AAB,IND580028AAA,FTL,45.0,106.0,116.16,113.84,9.588004058262086,7.400035001193357,True
trip-153821523062933057,IND582101AAB,IND580028AAA,FTL,44.0,103.0,116.99,112.35,13.583692532141232,9.073334228771627,True
trip-153833102774531581,IND582101AAB,IND580028AAA,FTL,45.0,134.0,152.62,140.57,13.895177129489273,4.904390056865166,True
trip-153838715231470872,IND582101AAB,IND580028AAA,FTL,46.0,134.0,139.27,123.54,3.9356516368353542,7.807306845404911,False
trip-153847391060200087,IND582101AAB,IND580028AAA,FTL,45.0,141.0,154.7,142.61,9.718853023880762,1.1428937593165809,True
trip-153857657012488227,IND582101AAB,IND580028AAA,FTL,45.0,117.0,118.45,115.2,1.2422871385884082,1.541209749319414,False
trip-153812701364529949,IND582209AAA,IND582101AAB,FTL,36.0,62.0,60.09,63.63,3.0840904481949343,2.634060966359817,True
trip-153821523062933057,IND582209AAA,IND582101AAB,FTL,35.0,60.0,59.86,63.27,0.24088541666666669,5.4417620201036,False
trip-153838715231470872,IND582209AAA,IND582101AAB,FTL,35.0,56.0,56.74,59.87,1.3283184596470423,6.914657693588122,False
trip-153847391060200087,IND582209AAA,IND582101AAB,FTL,37.0,65.0,57.5,63.36,11.544852623572718,2.5194650631018933,True
trip-153857657012488227,IND582209AAA,IND582101AAB,FTL,36.0,62.0,63.85,68.37,2.9828409994802167,10.27257455286661,False
trip-153800721330303406,IND583101AAA,IND583201AAA,FTL,45.0,146.0,127.89,120.78,12.405735172637522,17.271441211862808,False
trip-153809474903370056,IND583101AAA,IND583201AAA,FTL,44.0,89.0,99.81,100.18,12.149082140976123,12.560794512320603,False
trip-153818890098719210,IND583101AAA,IND583201AAA,FTL,46.0,136.0,128.04,121.18,5.855291029986214,10.898006349986462,False
trip-153828369054669685,IND583101AAA,IND583201AAA,FTL,43.0,96.0,105.05,98.16,9.42968527475993,2.2452478167034924,True
trip-153835314916002618,IND583101AAA,IND583201AAA,FTL,46.0,154.0,130.1,121.62,15.519298206676135,21.02335642621324,False
trip-153844067251299944,IND583101AAA,IND583201AAA,FTL,44.0,83.0,92.7,93.05,11.690842961690512,12.102605818884541,False
trip-153852543596713797,IND583101AAA,IND583201AAA,FTL,47.0,137.0,129.89,121.63,5.191541240163093,11.217087712011258,False
trip-153844067251299944,IND583119AAA,IND583101AAA,FTL,42.0,84.0,86.48,97.35,2.9507591610863098,15.894724360507592,False
trip-153861118270144424,IND583119AAA,IND583101AAA,FTL,42.0,233.0,170.55,173.62,26.80159147205271,25.482963725536617,True
trip-153828369054669685,IND583201AAA,IND583101AAA,FTL,44.0,165.0,166.56,159.26,0.9450369170217804,3.4774091246555545,False
trip-153844067251299944,IND583201AAA,IND583119AAA,FTL,25.0,69.0,49.42,54.52,28.375564796337184,20.99225592422948,True
trip-153861118270144424,IND583201AAA,IND583119AAA,FTL,25.0,41.0,40.19,40.42,1.9819213122856325,1.419580229965143,True
trip-153801740208842388,IND583201AAA,IND583227AAA,Carting,31.0,69.0,65.09,65.07,5.665798463683198,5.689933414779295,False
trip-153819780057454195,IND583201AAA,IND583227AAA,Carting,29.0,53.0,50.38,50.97,4.950966025298496,3.8375538026945435,True
trip-153836327627519911,IND583201AAA,IND583227AAA,Carting,29.0,74.0,69.1,67.69,6.616478997307855,8.530820172971092,False
trip-153844882887724211,IND583201AAA,IND583227AAA,Carting,28.0,56.0,52.15,54.59,6.872742516653878,2.5109898115003175,True
trip-153853443262089259,IND583201AAA,IND583227AAA,Carting,29.0,64.0,60.84,61.25,4.942518472671509,4.300452689524137,True
trip-153844882887724211,IND583227AAA,IND583201AAA,Carting,29.0,77.0,64.15,67.46,16.686209146078532,12.390420376861718,True
trip-153801740208842388,IND583227AAA,IND583231AAA,Carting,38.0,69.0,91.31,78.32,32.33133951822917,13.500753115668498,True
trip-153810757746641713,IND583227AAA,IND583231AAA,Carting,37.0,59.0,71.22,66.91,20.72007777327198,13.400838651502923,True
trip-153819780057454195,IND583227AAA,IND583231AAA,Carting,36.0,58.0,74.79,61.16,28.946843640557653,5.455549955370791,True
trip-153836327627519911,IND583227AAA,IND583231AAA,Carting,37.0,55.0,62.48,62.67,13.596884987571023,13.95307875509298,False
trip-153853443262089259,IND583227AAA,IND583231AAA,Carting,37.0,84.0,88.17,78.42,4.966281709216889,6.644782617415738,False
trip-153801740208842388,IND583231AAA,IND583201AAA,Carting,22.0,56.0,48.94,49.59,12.600816999162948,11.440043205064665,True
trip-153810757746641713,IND583231AAA,IND583201AAA,Carting,20.0,68.0,80.74,71.35,18.74223596909467,4.927443199013377,True
trip-153819780057454195,IND583231AAA,IND583201AAA,Carting,21.0,47.0,46.86,46.42,0.3011500581781915,1.231446041423263,False
trip-153836327627519911,IND583231AAA,IND583201AAA,Carting,21.0,47.0,48.2,48.11,2.5440865374626,2.3571278432253173,True
trip-153853443262089259,IND583231AAA,IND583201AAA,Carting,23.0,103.0,110.63,99.74,7.410186471290958,3.168789621644863,True
trip-153816699243973025,IND584101AAA,IND509124AAA,FTL,55.0,78.0,73.17,79.35,6.190696129432091,1.7269935385081536,True
trip-153825229377373099,IND584101AAA,IND509124AAA,FTL,52.0,74.0,68.11,72.71,7.963232091955237,1.7449959816815983,True
trip-153842652110511541,IND584101AAA,IND509124AAA,FTL,54.0,73.0,71.68,74.69,1.810110431827911,2.312358610963703,False
trip-153851268207010003,IND584101AAA,IND509124AAA,FTL,55.0,70.0,67.24,72.48,3.9398084368024557,3.542143174190885,True
trip-153859859620844377,IND584101AAA,IND509124AAA,FTL,54.0,78.0,72.8,79.3,6.669313479692509,1.6663195679355862,True
trip-153800950402244509,IND585104AAA,IND585211AAA,Carting,36.0,72.0,71.09,71.81,1.2584474351671007,0.25913294058808295,True
trip-153818945982688628,IND585104AAA,IND585211AAA,Carting,35.0,63.0,62.16,61.96,1.3297308058965773,1.6461677742814769,False
trip-153827006596814170,IND585104AAA,IND585211AAA,Carting,36.0,70.0,71.4,71.82,2.0017460414341515,2.594888842134984,False
trip-153835867303055521,IND585104AAA,IND585211AAA,Carting,35.0,74.0,80.75,75.34,9.116023295634502,1.8139804444447267,True
trip-153844265108183641,IND585104AAA,IND585211AAA,Carting,36.0,69.0,69.27,69.36,0.38939766261888586,0.5282629078576527,False
trip-153852951565843875,IND585104AAA,IND585211AAA,Carting,35.0,74.0,69.21,68.48,6.471479261243665,7.456518817510862,False
trip-153817756898669888,IND585104AAA,IND585330AAE,FTL,40.0,76.0,78.53,73.23,3.330160442151522,3.643584310502004,False
trip-153826081785385127,IND585104AAA,IND585330AAE,FTL,40.0,68.0,74.34,70.58,9.316769768210019,3.7910111185079343,True
trip-153834765229163948,IND585104AAA,IND585330AAE,FTL,40.0,78.0,82.52,74.86,5.800746037409856,4.025330913675199,True
trip-153843375589122784,IND585104AAA,IND585330AAE,FTL,41.0,71.0,78.43,72.45,10.46568104918574,2.047462121416208,True
trip-153851913693838630,IND585104AAA,IND585330AAE,FTL,40.0,69.0,74.55,71.5,8.047783893087637,3.6186817468655654,True
trip-153860723585992237,IND585104AAA,IND585330AAE,FTL,40.0,80.0,88.68,78.38,10.853290557861328,2.026327479419905,True
trip-153800729763538731,IND585104AAA,IND586128AAA,Carting,78.0,144.0,136.53,138.82,5.185275607638888,3.5991448443274225,True
trip-153818545517025281,IND585104AAA,IND586128AAA,Carting,79.0,127.0,122.49,123.34,3.5530390701894685,2.8841846809734517,True
trip-153826718949028291,IND585104AAA,IND586128AAA,Carting,77.0,168.0,123.4,126.15,26.548948742094492,24.911735213337536,True
trip-153835378686538044,IND585104AAA,IND586128AAA,Carting,78.0,139.0,125.17,125.5,9.94855482801259,9.708701520459483,True
trip-153843956785569753,IND585104AAA,IND586128AAA,Carting,77.0,137.0,123.55,125.52,9.818457164903627,8.381532435126276,True
trip-153852586183406923,IND585104AAA,IND586128AAA,Carting,78.0,141.0,123.55,125.57,12.37679880561558,10.941663906318773,True
trip-153800950402244509,IND585211AAA,IND585222AAA,Carting,24.0,33.0,33.89,34.91,2.682102087772254,5.779325098034733,False
trip-153818945982688628,IND585211AAA,IND585222AAA,Carting,22.0,35.0,32.75,34.46,6.41949244907924,1.5456309585494563,True
trip-153827006596814170,IND585211AAA,IND585222AAA,Carting,24.0,90.0,46.65,50.19,48.16627926296658,44.234038656932576,True
trip-153835867303055521,IND585211AAA,IND585222AAA,Carting,23.0,35.0,33.99,33.87,2.8939928327287947,3.2208028816581145,False
trip-153844265108183641,IND585211AAA,IND585222AAA,Carting,24.0,36.0,35.89,36.36,0.3033532036675347,0.9994294996897364,False
trip-153852951565843875,IND585211AAA,IND585222AAA,Carting,23.0,34.0,31.95,31.79,6.03177687701057,6.4859065154354285,False
trip-153800950402244509,IND585222AAA,IND585307AAB,Carting,38.0,54.0,54.35,54.58,0.6446697093822338,1.0755721098217077,False
trip-153809913878755546,IND585222AAA,IND585307AAB,Carting,34.0,52.0,51.59,51.83,0.7879037123460035,0.3209697688902907,True
trip-153818945982688628,IND585222AAA,IND585307AAB,Carting,35.0,52.0,53.67,51.87,3.216853508582482,0.24631001003019293,True
trip-153827006596814170,IND585222AAA,IND585307AAB,Carting,36.0,54.0,52.65,52.96,2.4915200692635997,1.9333051708633222,True
trip-153835867303055521,IND585222AAA,IND585307AAB,Carting,35.0,61.0,58.3,57.41,4.419251739001665,5.882887938017245,False
trip-153844265108183641,IND585222AAA,IND585307AAB,Carting,36.0,58.0,58.37,58.13,0.640612635119208,0.23208575830568978,True
trip-153852951565843875,IND585222AAA,IND585307AAB,Carting,37.0,64.0,59.84,59.7,6.507742404937744,6.718403886210456,False
trip-153800950402244509,IND585307AAB,IND585104AAA,Carting,67.0,637.0,615.75,482.77,3.3361893059507457,24.21247716370932,False
trip-153809913878755546,IND585307AAB,IND585104AAA,Carting,66.0,331.0,207.01,247.29,37.458017585500855,25.290100528635396,True
trip-153818945982688628,IND585307AAB,IND585104AAA,Carting,68.0,293.0,217.87,274.99,25.64327513398571,6.145940466667475,True
trip-153827006596814170,IND585307AAB,IND585104AAA,Carting,75.0,276.0,201.21,228.5,27.098818792813066,17.210876540228874,True
trip-153835867303055521,IND585307AAB,IND585104AAA,Carting,67.0,336.0,232.47,284.0,30.811459677559988,15.475622494160609,True
trip-153844265108183641,IND585307AAB,IND585104AAA,Carting,67.0,399.0,196.15,242.91,50.83979174009242,39.120224776369575,True
trip-153800729763538731,IND585314AAA,IND585104AAA,Carting,38.0,282.0,235.23,251.81,16.583495444439826,10.706804486335074,True
trip-153809478159526799,IND585314AAA,IND585104AAA,Carting,36.0,239.0,220.8,254.54,7.61407828231237,6.5035053017615585,True
trip-153818545517025281,IND585314AAA,IND585104AAA,Carting,36.0,111.0,111.54,164.18,0.4832293536211993,47.90922670703623,False
trip-153826718949028291,IND585314AAA,IND585104AAA,Carting,36.0,62.0,63.05,110.53,1.6898309030840473,78.27466796453986,False
trip-153835378686538044,IND585314AAA,IND585104AAA,Carting,37.0,172.0,97.59,142.33,43.25965171636537,17.248714671512282,True
trip-153843956785569753,IND585314AAA,IND585104AAA,Carting,36.0,128.0,73.77,119.09,42.366814613342285,6.964132185658967,True
trip-153852586183406923,IND585314AAA,IND585104AAA,Carting,35.0,85.0,73.92,115.49,13.036552877987132,35.865485536597966,False
trip-153817756898669888,IND585330AAE,IND585401AAA,FTL,32.0,56.0,62.9,56.2,12.321574347359794,0.35842987846534313,True
trip-153826081785385127,IND585330AAE,IND585401AAA,FTL,33.0,59.0,64.63,59.69,9.541773391982257,1.1722124039671535,True
trip-153834765229163948,IND585330AAE,IND585401AAA,FTL,33.0,56.0,60.81,54.96,8.587469373430524,1.8640251644821477,True
trip-153843375589122784,IND585330AAE,IND585401AAA,FTL,33.0,59.0,64.16,57.64,8.746467202396715,2.299802399715811,True
trip-153851913693838630,IND585330AAE,IND585401AAA,FTL,34.0,56.0,61.48,58.45,9.785331998552595,4.368298428188996,True
trip-153860723585992237,IND585330AAE,IND585401AAA,FTL,34.0,61.0,67.58,64.58,10.793266921746927,5.860905085217767,True
trip-153808980291896871,IND585401AAA,IND502286AAB,FTL,60.0,106.0,103.11,100.25,2.724737491247789,5.421457979403686,False
trip-153817756898669888,IND585401AAA,IND502286AAB,FTL,48.0,71.0,68.43,76.91,3.617095947265625,8.329904323356448,False
trip-153826081785385127,IND585401AAA,IND502286AAB,FTL,55.0,103.0,106.1,105.38,3.0112923927677486,2.3072643993610584,True
trip-153834765229163948,IND585401AAA,IND502286AAB,FTL,44.0,65.0,59.53,65.28,8.408502432016226,0.43275652701409556,True
trip-153843375589122784,IND585401AAA,IND502286AAB,FTL,44.0,68.0,65.49,72.39,3.6869722254136033,6.461207933634959,False
trip-153851913693838630,IND585401AAA,IND502286AAB,FTL,46.0,82.0,69.81,81.32,14.869541075171494,0.8290533364049956,True
trip-153860723585992237,IND585401AAA,IND502286AAB,FTL,55.0,137.0,117.68,118.93,14.102384469804974,13.192860162742814,True
trip-153807776781637674,IND586101AAB,IND416404AAA,FTL,42.0,89.0,92.8,85.38,4.264111465282654,4.065991268438176,True
trip-153817125576276770,IND586101AAB,IND416404AAA,FTL,42.0,94.0,105.31,90.53,12.033746597614694,3.6950496460252555,True
trip-153859851175243602,IND586101AAB,IND416404AAA,FTL,42.0,100.0,117.93,93.01,17.926467895507812,6.990968805902398,True
trip-153800729763538731,IND586128AAA,IND586211AAA,Carting,47.0,75.0,76.54,77.53,2.052764892578125,3.3671410032211684,False
trip-153818545517025281,IND586128AAA,IND586211AAA,Carting,46.0,86.0,85.46,85.83,0.6291766499364099,0.20289746728728467,True
trip-153826718949028291,IND586128AAA,IND586211AAA,Carting,45.0,76.0,67.09,70.74,11.722012570029811,6.924023360398011,True
trip-153835378686538044,IND586128AAA,IND586211AAA,Carting,45.0,70.0,72.94,73.47,4.201758248465402,4.9507321016931725,False
trip-153843956785569753,IND586128AAA,IND586211AAA,Carting,44.0,79.0,70.45,69.84,10.828409315664556,11.593229796646455,False
trip-153852586183406923,IND586128AAA,IND586211AAA,Carting,43.0,67.0,62.96,63.64,6.031144554935285,5.012426390125461,True
trip-153800729763538731,IND586211AAA,IND585314AAA,Carting,99.0,164.0,167.61,176.4,2.1990520198170733,7.558606151522389,False
trip-153809478159526799,IND586211AAA,IND585314AAA,Carting,101.0,164.0,156.19,161.4,4.760956182712462,1.5864129167418812,True
trip-153818545517025281,IND586211AAA,IND585314AAA,Carting,99.0,172.0,148.16,161.1,13.862627606059231,6.339030245640719,True
trip-153826718949028291,IND586211AAA,IND585314AAA,Carting,100.0,285.0,354.47,264.49,24.377120168585524,7.195620652986702,True
trip-153835378686538044,IND586211AAA,IND585314AAA,Carting,101.0,154.0,150.57,156.31,2.227238246372768,1.5029117274490607,True
trip-153843956785569753,IND586211AAA,IND585314AAA,Carting,101.0,193.0,211.84,196.92,9.762865768195434,2.0321430087384007,True
trip-153852586183406923,IND586211AAA,IND585314AAA,Carting,100.0,155.0,151.09,156.54,2.52167732484879,0.9954032852849173,True
trip-153812701364529949,IND587103AAB,IND582209AAA,FTL,56.0,109.0,97.75,96.76,10.319764023527094,11.225868243250344,False
trip-153821523062933057,IND587103AAB,IND582209AAA,FTL,62.0,110.0,109.03,113.17,0.8838584206321023,2.878505049844142,False
trip-153838715231470872,IND587103AAB,IND582209AAA,FTL,62.0,107.0,108.17,112.32,1.095288713401723,4.967622357392317,False
trip-153847391060200087,IND587103AAB,IND582209AAA,FTL,62.0,110.0,110.8,114.25,0.7229544899680398,3.8680576407795604,False
trip-153857657012488227,IND587103AAB,IND582209AAA,FTL,62.0,113.0,111.66,114.6,1.1879642452813883,1.4159259516267475,False
trip-153821533001196364,IND590016AAA,IND591302AAB,FTL,31.0,44.0,43.26,44.45,1.6918529163707385,1.0226602929790183,True
trip-153838732175833942,IND590016AAA,IND591302AAB,FTL,32.0,62.0,60.56,61.09,2.3267007643176663,1.472600827608425,True
trip-153812915492328657,IND591102AAA,IND591307AAC,FTL,40.0,72.0,67.71,75.18,5.956617991129557,4.422443582998308,True
trip-153821539832842399,IND591102AAA,IND591307AAC,FTL,40.0,77.0,73.35,77.98,4.735981334339489,1.274279662415489,True
